objectname,RA,DEC,prob,period,comper,Type,SNR1,SNR2,sector
TIC 716369354,92.3920603637372,12.3878367788158,1.0,1.911277648836189,1.911277648836189,ROT,4.091781092695208,2.263560518892924,[45]
TIC 169814134,297.640081879793,40.2360845749596,1.0,0.7071355287968296,0.3535677643984148,EW,13.519919423400047,37.3956276444133,"[14, 15]"
TIC 335719278,222.986800056026,60.772345859099,1.0,0.2868537829020108,0.1434268914510054,EW,3.1024600255829515,99.6753732991536,"[15, 16, 22, 23, 48, 49, 50]"
TIC 13345143,78.880196,-28.750592,1.0,0.671783357541,0.3358916787705,EW,15.75389787342246,70.1290964419536,"[5, 6, 32]"
TIC 365428002,48.5032264158958,11.4503179941813,1.0,0.5780419815484595,0.2890209907742297,EW,26.178625543198454,88.05670361881899,"[4, 42, 43, 44]"
TIC 342334344,326.669263584099,57.2935197321448,1.0,0.9026094653438282,0.4513047326719141,EW,9.408536151832818,33.99952040339691,"[16, 17]"
TIC 120499528,285.410828594108,39.0411395806589,1.0,0.369363328835046,0.184681664417523,EW,12.727878591000865,29.51080919317879,"[14, 26, 40, 41]"
TIC 237229242,296.970378587233,72.9086632319868,1.0,0.2113746469681811,0.1056873234840905,EW,4.88460955061039,10.598005293043716,"[24, 25, 26]"
TIC 409231441,124.823284231271,41.9834270009669,1.0,0.0759352542469046,0.0759352542469046,DSCT,43.69495949934038,42.69629644027069,"[20, 47]"
TIC 310169616,239.27217566638,50.091088239953,1.0,0.4117271798399311,0.2058635899199655,EW,12.065905646631268,61.95740148381842,"[16, 23, 24, 50]"
TIC 348897766,106.034107779571,-63.4307501763358,1.0,0.4422286418541606,0.2211143209270803,EW,19.145217313964533,104.36757791679392,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 39]"
TIC 32284829,24.2976160626894,-34.9885978345197,1.0,0.4640038463885954,0.2320019231942977,EW,3.8168976798289136,59.24360522215417,[3]
TIC 293619461,59.713154,-51.175823,1.0,0.3105294422670961,0.155264721133548,EW,21.887691394966645,86.94958827984408,"[3, 4]"
TIC 198560607,255.341040563285,42.1638653095943,1.0,0.3698987350135225,0.1849493675067612,EW,21.03858787798084,185.39809971802225,"[24, 25, 26]"
TIC 382266319,82.8471259972439,-58.2026021421406,1.0,0.3444379668459235,0.1722189834229617,EW,6.420742481530628,56.04684338943764,"[6, 7, 9, 10, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39]"
TIC 324596129,330.115317070265,53.2930548738118,1.0,2.3400017051904607,1.1700008525952303,EA,11.103736445399004,27.183798168400447,"[16, 17]"
TIC 211116547,280.4346,-31.6729,1.0,1.278889123957662,0.639444561978831,EA,1.7458145729869294,2.6745063173047976,[13]
TIC 16617827,307.771881703855,38.7834782983422,1.0,0.2904622353009259,0.1452311176504629,EW,20.831208019327864,70.4606157045134,"[15, 41]"
TIC 355257343,289.701701596109,19.6104777809918,1.0,3.3809216529057404,1.6904608264528702,EA,0.7549268675701649,2.618094457532015,[40]
TIC 276935987,83.70057,-69.710075,1.0,4.231639784919341,2.1158198924596703,EA,2.3848395678171275,14.480978569265467,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39]"
TIC 405533713,202.443186,-32.333918,1.0,0.2799166796547639,0.1399583398273819,EW,5.972563340601271,35.15978821217716,[11]
TIC 199682033,252.416101115231,58.2568249925531,1.0,0.2968058069529478,0.1484029034764739,EW,2.804523820990189,7.261794482930772,"[24, 25, 26]"
TIC 94544877,59.2805672798258,32.0499283758739,1.0,2.142217702669861,1.0711088513349307,EA,4.051582578025651,6.395151165937135,"[43, 44]"
TIC 380964844,35.7569552626527,6.28047286386008,1.0,0.1492460564890385,0.0746230282445192,EA,0.8230964775070274,2.7577112463719007,"[31, 43]"
TIC 388179896,51.897968,-72.848658,1.0,0.3099610341770046,0.1549805170885023,EW,3.723307040613759,43.197165428427695,"[2, 3, 6, 9, 13]"
TIC 365301387,46.0987602317375,6.19667048504442,1.0,0.2755125852310418,0.1377562926155209,EW,7.685993654797956,47.53545848702062,"[4, 42, 43, 44]"
TIC 29848012,23.568075661641,-7.41055279506756,1.0,0.3490104654363303,0.1745052327181651,EW,20.39522394107492,47.16055007810368,[3]
TIC 266794067,322.102330741864,46.6752332547423,1.0,0.1883747835016237,0.0941873917508118,EW,23.846391386873456,48.88138866542688,"[15, 16]"
TIC 75377304,7.08916662601132,-14.887991233555,1.0,0.4023177935157188,0.2011588967578594,EW,11.323563540176838,50.891052174517455,[3]
TIC 336561759,281.443387854,25.3331645632121,1.0,0.3391821423726686,0.1695910711863343,EW,7.158432533109632,43.129256043328965,[40]
TIC 164781040,284.69963416279,46.3750684484979,1.0,2.342013424531383,1.1710067122656915,EA,1.1539758013117087,2.3812838229933395,"[40, 41]"
TIC 31118189,81.215128,-28.153288,1.0,0.2759107753970418,0.1379553876985209,EW,6.897866418086524,96.81361899332016,"[5, 6]"
TIC 288391801,267.235295644716,78.1228551557427,1.0,0.3902907079424005,0.1951453539712002,EW,5.483258739997607,47.35074808422251,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 41, 47, 48, 49, 50]"
TIC 154664604,258.490931546838,16.3501714948602,1.0,0.4212868678892717,0.2106434339446358,EW,4.194172755226235,157.68483416830898,"[25, 26]"
TIC 79662102,295.674073169318,-43.312738848892,1.0,0.059820796272131,0.059820796272131,DSCT,12.52266559061692,15.141194599051474,"[13, 27]"
TIC 30631330,75.1990769126737,-70.4975986159696,1.0,0.3875830070486791,0.1937915035243395,EW,8.13318317545914,35.66622822084791,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13]"
TIC 660697892,74.7145618666912,28.5234674411764,1.0,2.4041672085108825,2.4041672085108825,EA,9.200654457819809,1.5087810434548032,"[43, 44]"
TIC 420134346,291.288463113205,75.5494379564461,1.0,0.6008400245098777,0.3004200122549388,EW,13.922720575778069,36.16936172897712,"[40, 41, 47, 48, 49, 50]"
TIC 31655792,46.5718841488599,-68.2082385332706,1.0,0.4163624020414486,0.2081812010207243,EW,39.25478595748303,199.3111208673147,"[1, 2, 3, 27, 30]"
TIC 388705796,340.456526587115,56.2761040070313,1.0,0.5160059064224297,0.2580029532112148,EW,6.60163408192755,40.33950165753112,"[16, 17]"
TIC 54235865,119.861783752425,18.5534687467361,1.0,0.3515836985929879,0.1757918492964939,EW,8.517820954528661,46.837884608694615,"[45, 46]"
TIC 71107089,66.783230097533,-12.6465276999168,1.0,0.3578582820045324,0.1789291410022662,EW,8.332820445142655,44.78299090582826,[5]
TIC 326242641,41.2799363543507,-18.1325054725455,1.0,0.3649899765737692,0.1824949882868846,EW,24.758754745140795,70.04441863778509,[4]
TIC 219750638,261.112284669394,64.2066366137329,1.0,0.4075328870769088,0.2037664435384544,EW,13.24587863984086,115.5004170167485,"[14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 40, 41, 48, 49, 50]"
TIC 237915523,56.1855568954798,-61.0982561095492,1.0,0.3324137247031584,0.1662068623515792,EW,15.653263572010824,101.99581931166574,"[1, 2, 3, 4, 11, 28, 29, 30, 38]"
TIC 224602502,255.265027276425,55.2485460989565,1.0,0.9167526682480526,0.4583763341240263,EA,3.768723338706409,9.969818516812252,"[24, 25, 26]"
TIC 320506144,264.707592161706,57.2064449815674,1.0,0.3903563287800642,0.1951781643900321,EW,7.286552829222148,29.34072334963372,"[40, 47, 48, 49, 50]"
TIC 455283470,147.371322582619,5.76901793780338,1.0,0.3812432134536234,0.1906216067268117,EW,14.299114974877774,80.53706329583702,"[45, 46]"
TIC 332624864,271.876046148001,45.859045735992,1.0,0.1935925249508076,0.1935925249508076,EA,6.372682957642923,4.917725251176764,"[25, 26, 40]"
TIC 167890109,105.282056,-64.700211,1.0,0.3769218553210257,0.1884609276605128,EW,2.7136121484028912,42.2038982338344,"[10, 11, 12, 13]"
TIC 281948821,286.64852971471,28.1220017396804,1.0,0.11213596593989,0.11213596593989,EA,3.175030851975161,3.015574170312884,[40]
TIC 115412010,252.064720918832,44.7413104172255,1.0,0.3018843673947899,0.1509421836973949,EW,3.347317576562893,60.61650940272381,"[24, 25]"
TIC 286169068,227.582521293182,53.7276828553219,1.0,0.4146426708363357,0.2073213354181678,EW,9.176935827894342,22.678387016461336,"[16, 22, 24, 49]"
TIC 468293391,7.11653291877985,78.9618491743828,1.0,0.3174327049778775,0.1587163524889387,EW,4.200050310586251,93.537079905359,"[18, 19, 24, 26]"
TIC 390021728,277.793370193749,56.4174803715529,1.0,0.3020593190102181,0.151029659505109,EW,8.853947716536982,41.735521745668905,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 48, 49, 50]"
TIC 317470793,350.60080521415,72.9157869135058,1.0,0.4173167348858411,0.2086583674429205,EW,3.996512382404581,56.40792386858941,"[17, 18]"
TIC 232649837,281.744984897924,55.64132377675,1.0,0.0893874943299853,0.0893874943299853,EA,2.123005365100066,1.7347685318374055,"[18, 40]"
TIC 5393020,146.462534562173,-19.7336084653395,1.0,0.0328845799650123,0.0328845799650123,EA,1.6359136969196373,2.115934146518744,[35]
TIC 69818351,337.778244831781,-19.6830980801322,1.0,0.2333603441336105,0.1166801720668052,EW,6.434816293329056,23.74316678000793,[28]
TIC 198416591,260.091197575939,57.9741809435559,1.0,0.3386050051215208,0.1693025025607604,EW,8.110718231419176,61.00012309621284,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50]"
TIC 298498697,263.366569659403,26.9299852760232,1.0,0.36077812923342,0.18038906461671,EW,8.982734120465766,49.62425691400998,"[25, 26]"
TIC 163965682,321.251488465598,33.6874825317314,1.0,0.7861253427908762,0.3930626713954381,EW,10.304672380746691,83.94849834344794,[15]
TIC 185259483,175.108287,-6.102523,1.0,0.3110293179888569,0.1555146589944284,EW,1.997773659553348,30.488575282946663,"[9, 36, 46]"
TIC 350478924,85.794086,-58.759289,1.0,0.4367233923710243,0.2183616961855121,EW,10.584009867923848,32.33467491236882,"[4, 5, 6, 7, 8, 9, 10, 11, 13]"
TIC 155894704,176.371708517934,72.2495368020614,1.0,1.3596558678043775,0.6798279339021888,EA,33.0501979319112,189.9310406240761,"[14, 20, 21, 40, 41, 47, 48]"
TIC 69818350,337.775254422112,-19.6828965872818,1.0,0.2333603431702931,0.1166801715851465,EW,6.043713913857366,27.371710226556026,[28]
TIC 219109908,271.376635,69.754299,1.0,0.4242674071276754,0.2121337035638377,EW,9.109288395372657,73.38128648060977,"[14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 50]"
TIC 309659124,79.5086476716515,-60.6880148433953,1.0,0.2483099856243398,0.1241549928121699,EW,6.397419575269544,33.526247430001,"[27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39]"
TIC 240873079,17.0135956871319,49.0985159800524,1.0,0.8055110085410333,0.4027555042705166,EW,11.458122771074931,28.15632003140905,"[17, 18]"
TIC 331377569,310.774919173247,22.481864142238,1.0,0.4542791313481092,0.2271395656740546,EW,11.6958722244401,31.494985707996697,"[15, 41]"
TIC 233720276,276.357738539978,62.940388176047,1.0,2.201128533707768,1.100564266853884,EA,9.77138777489846,24.5346336969874,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 47, 48, 49, 50]"
TIC 219738202,241.572363436014,62.7628026946829,1.0,0.5791163123257279,0.2895581561628639,EW,11.83567076898797,78.38162771907697,"[15, 16, 17, 18, 21, 22, 23, 24, 25, 41, 47, 48, 49, 50]"
TIC 233532554,280.44750529355,62.6763733704042,1.0,2.83675235095518,1.4183761754775897,EA,0.9104501247630824,20.59205085698041,"[14, 15, 16, 17, 19, 20, 21, 22, 24, 25, 26, 40, 41, 47, 49, 50]"
TIC 441764197,261.026237035943,73.9105078240736,1.0,0.2728860189818372,0.1364430094909186,EW,4.413962046788535,53.436304020566766,"[26, 49]"
TIC 52671548,125.527073,-47.303955,1.0,3.40054675386685,3.40054675386685,CEP,5.303035072030042,2.6911391547069425,[8]
TIC 284890361,260.43628244745,54.5592137768817,1.0,0.336603127707952,0.168301563853976,EW,36.80798138764317,55.70238801757576,"[14, 16, 17, 20, 23, 24, 26, 40, 47, 50]"
TIC 126430122,136.659089,-52.355869,1.0,6.365143135274347,6.365143135274347,ROT,6.226654990982792,2.230392452527006,"[8, 9]"
TIC 445133704,11.1275894395221,54.0042308768342,1.0,0.3240716939188808,0.1620358469594404,EW,3.261031364185295,49.26529642814237,"[17, 18]"
TIC 260161144,92.785389,-58.287688,1.0,2.229257870882924,1.1146289354414618,EA,3.8879835843523,27.263876041375138,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39]"
TIC 383055703,133.776095722073,-58.2889420191797,1.0,1.0026415978069114,0.5013207989034557,EA,2.333256075424695,3.63664891057182,"[35, 36, 37]"
TIC 609742113,9.65632082287982,79.3603617557034,1.0,3.6230958677208807,3.6230958677208807,ROT,2.060066505008934,2.035765490316216,"[18, 19]"
TIC 198242676,249.766962798739,60.7019447694967,1.0,4.623433635220715,2.3117168176103573,EA,0.8026485467583652,3.977019901299802,"[16, 17, 18, 19, 21, 22, 24, 40, 48, 50]"
TIC 431338625,344.110857,52.131725,1.0,0.600216655197228,0.300108327598614,EW,15.016669881644704,42.66184875342087,"[16, 17]"
TIC 198313291,233.688392278516,62.2789805621287,1.0,0.3067135915953259,0.1533567957976629,EW,11.119812783006424,67.24777080563452,"[15, 16, 21, 22, 23, 24, 41, 48, 49, 50]"
TIC 198280388,250.274379704122,60.606208853859,1.0,0.4882500145756814,0.2441250072878407,EW,25.42305287303582,64.37725458362225,"[14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 48, 49, 50]"
TIC 55778901,182.260416456908,56.031653742561,1.0,0.3544213899786966,0.1772106949893483,EW,9.713203024640514,66.5461450042452,"[15, 21, 22, 41, 48]"
TIC 193728983,267.92505570291,47.975199715012,1.0,0.45522916868347,0.227614584341735,EW,12.497631802156542,51.00652648557983,"[25, 26]"
TIC 193770329,268.162766913538,43.8248160002012,1.0,0.3162709242423752,0.1581354621211876,EW,5.343826190078332,15.890645127217203,"[25, 26]"
TIC 270400213,263.726118141364,44.1979325912024,1.0,0.2513684692772394,0.1256842346386197,EW,7.41095622382042,17.888354367359153,"[25, 26]"
TIC 172532465,143.069049884251,28.9711494494095,1.0,0.3587848870704752,0.1793924435352376,EW,9.291415452803824,70.77474141782416,[48]
TIC 171578935,156.48316997915,20.8210111837903,1.0,0.2848330958554697,0.1424165479277348,EW,12.95813942432692,58.1595794042769,"[45, 46, 48]"
TIC 135230069,186.146987980145,-38.8054443067363,1.0,0.3144398308099135,0.1572199154049567,EW,3.2891851737200493,28.190436385832367,[37]
TIC 1102578696,232.488577221537,72.7994618568682,1.0,3.453121713721316,3.453121713721316,EA,3.1463655814348765,2.040280500160134,[47]
TIC 219494344,243.775159781296,44.9726996699402,1.0,0.345608514563858,0.172804257281929,EW,19.681485032816312,41.09794996725656,"[24, 25]"
TIC 286169292,227.765624094299,52.8417186338291,1.0,0.4401479748369454,0.2200739874184727,EW,4.948539980083464,39.32802567167761,"[16, 24, 49, 50]"
TIC 118271395,272.094468,-56.767173,1.0,0.3997025561511891,0.1998512780755945,EW,6.714010199306575,27.416176533397984,"[13, 39]"
TIC 141606986,88.752963,-72.69332,1.0,0.343796393861389,0.1718981969306945,EW,8.567540948200916,170.0464916303793,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13]"
TIC 376891085,341.25991295922,68.1319599580661,1.0,2.140591094525914,1.070295547262957,ROT,0.8858523664083503,6.582855116968931,[17]
TIC 372366518,331.980528558589,36.6855724516359,1.0,0.5585414587500627,0.2792707293750313,EW,15.215122483630696,48.12173915452856,"[15, 16]"
TIC 158565141,222.365228589398,57.2986344852309,1.0,0.2752510445367869,0.1376255222683934,EW,9.161905897840056,59.20519405533804,"[15, 16, 22, 23, 49, 50]"
TIC 258773798,286.177895898528,66.301988442057,1.0,0.336354388264752,0.168177194132376,EW,12.447184002394756,23.03642972192904,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50]"
TIC 343553606,341.502813,57.780505,1.0,0.8048484421272105,0.4024242210636052,EW,17.563509572068845,34.77818659886765,"[16, 17]"
TIC 242944454,58.604875302707,12.0688391632559,1.0,0.4047154768509828,0.2023577384254914,EW,9.618872964432809,79.94443874495103,"[5, 42, 43, 44]"
TIC 45294109,92.3326604364476,18.2892200995415,1.0,0.3689139283144369,0.1844569641572184,EW,7.311771020039952,11.902504127464606,"[43, 44, 45]"
TIC 270491862,232.342371553862,67.2120428150284,1.0,0.4487427407258269,0.2243713703629134,EW,9.817158499052644,20.024899291979143,"[21, 22, 23, 40, 41, 47, 48, 49, 50]"
TIC 280033934,297.58946706991,70.2876512602732,1.0,0.2787623107551362,0.1393811553775681,EW,2.447468611765282,62.85220049848621,"[14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 26, 40, 41, 47, 48, 49, 50]"
TIC 269609504,350.658303895967,65.2995620650345,1.0,1.8544606186163104,0.9272303093081552,EA,0.980142581922475,17.82974574922275,"[17, 18, 24]"
TIC 124604724,199.673094978613,-31.7186328391661,1.0,0.0584485207991656,0.0584485207991656,DSCT,8.934756996912391,8.611717498271567,"[10, 37]"
TIC 278119167,279.709850415497,19.1290598463569,1.0,0.079417783304542,0.079417783304542,DSCT,16.3794180855718,16.11170046623001,[40]
TIC 55753808,181.601735244039,57.1600411328752,1.0,0.4158707967015582,0.2079353983507791,EW,4.581750981422405,6.916907415294535,"[21, 22, 48]"
TIC 55753802,181.582465521791,57.1764413600957,1.0,0.4157361971529333,0.2078680985764666,EW,12.169623853969489,98.09845872282852,"[15, 21, 22, 41, 48]"
TIC 272781244,237.84312567759,71.7532788986104,1.0,11.521874250148471,11.521874250148471,CEP,1.8139261673372609,2.7091409214601527,"[15, 17]"
TIC 27107017,152.704391895066,18.9381725021269,1.0,0.2998880161111019,0.1499440080555509,EW,3.166351830451992,34.86955620149371,"[45, 46]"
TIC 142619583,171.105623564313,77.7043414391159,1.0,0.0558139753639413,0.0558139753639413,DSCT,20.72415237267216,19.5377741977422,"[14, 20, 21, 40, 41, 47, 48]"
TIC 142587827,167.870400482306,73.115276884898,1.0,0.4393813709295829,0.2196906854647914,EW,8.222608208524354,168.7378242678243,"[20, 21, 40, 47, 48]"
TIC 202299805,225.160842857216,57.7751470013837,1.0,1.5470470846966289,0.7735235423483143,EA,0.937141433160372,50.13923676526176,"[15, 22, 23, 49, 50]"
TIC 367683204,183.025157348735,22.5329679149445,1.0,0.2206013349949084,0.1103006674974542,EW,5.127178275677796,30.109008944166,"[22, 49]"
TIC 461662516,124.363884513143,51.8630392023847,1.0,0.373322596828022,0.186661298414011,EW,11.06413209458207,97.88874760026395,"[20, 47]"
TIC 43398254,10.6686201387241,-29.9439644209668,1.0,0.3016319467625145,0.1508159733812572,EW,4.475930803435486,48.53721028234178,"[2, 29]"
TIC 230273344,271.896478326291,22.6637977155888,1.0,0.3199346929782654,0.1599673464891327,EW,7.854133163120206,34.10937872448024,[26]
TIC 139452314,169.062835958624,35.8408733730813,1.0,0.34675613306769,0.173378066533845,EW,13.598133861839706,41.07155791798513,"[22, 48]"
TIC 248403190,76.9443822710034,-2.74395756870203,1.0,1.5489405681805115,0.7744702840902558,EA,0.8621646286743616,26.05634796615909,[5]
TIC 59038877,57.36569518805,12.9121792198972,1.0,0.3053467757275999,0.1526733878637999,EW,20.02650609248045,58.35797761180272,"[5, 42, 43, 44]"
TIC 27108542,152.756907812806,20.2061688068807,1.0,0.5750836144824393,0.2875418072412196,EW,7.793220232199782,50.1988467923557,"[45, 46]"
TIC 258776281,286.491661400918,70.2077072443875,1.0,0.5218315654396869,0.2609157827198434,EW,9.979378986892968,39.755287342915366,"[40, 47, 48, 49, 50]"
TIC 138505004,157.513310574426,61.8115085949977,1.0,2.2997286605406853,1.1498643302703426,EA,1.7451242001425662,76.49491589575958,"[14, 21, 41, 47, 48]"
TIC 147178211,104.524612568167,-17.7402646578103,1.0,0.0991034845535019,0.0495517422767509,EA,1.301322390369766,2.703648182348796,[33]
TIC 32636486,175.996662188606,-29.8666012636381,1.0,0.3998159532640262,0.1999079766320131,EW,9.955936078873972,37.45730415853346,[36]
TIC 243319567,289.700330263,55.5943386092693,1.0,0.4389775461405217,0.2194887730702608,EW,21.072986517876046,78.94079080707112,"[14, 15, 16, 23, 26, 40, 41]"
TIC 60007502,72.4753162606347,25.2580806852333,1.0,0.2949135570193459,0.1474567785096729,EW,3.927813077073234,38.82981779478253,"[43, 44]"
TIC 331221558,330.018542672482,44.5521482464829,1.0,1.6080011742734932,0.8040005871367466,EA,1.7601962969571667,7.038464019425602,[16]
TIC 313611753,261.126832486445,29.1139351997508,1.0,0.3958070942010321,0.197903547100516,EW,3.477870922039932,19.857125490844822,"[25, 26]"
TIC 261089147,81.7071949596608,-81.5853353304785,1.0,0.4613904974018607,0.2306952487009303,EW,6.206518712067203,84.95277436252671,"[1, 11, 12, 13, 27, 28, 38, 39]"
TIC 243352373,290.268632244644,56.3283295014884,1.0,0.3343613642611734,0.1671806821305867,EW,3.078589820800411,61.98759886823723,"[14, 15, 16, 20, 23, 26, 40, 41, 50]"
TIC 421452112,296.891258,-35.795839,1.0,0.0632073872044526,0.0632073872044526,DSCT,19.448095755394142,11.759794689381744,"[13, 27]"
TIC 159981348,241.214169290432,53.7198189263377,1.0,0.2616137699713008,0.1308068849856504,EW,9.545791721946085,27.77143934887608,"[24, 25]"
TIC 409797166,126.465010121668,-16.3798027096378,1.0,1.5325062284928843,0.7662531142464422,EA,6.251620566192009,11.11511155421763,[34]
TIC 365157858,22.6123157379199,8.69276499642739,1.0,0.0596511038262468,0.0596511038262468,DSCT,5.57233060215062,5.653157764640265,"[42, 43]"
TIC 215258019,42.4413374754454,-38.4269000239485,1.0,0.4629473240600549,0.2314736620300274,EA,1.380961355671487,3.093741137422481,"[3, 4]"
TIC 266816672,30.9363027936843,-19.8891831993734,1.0,0.3031032640326667,0.1515516320163333,EW,5.912299983597544,29.764928401094068,[3]
TIC 149736571,245.904983863874,15.955633189555,1.0,0.2361118411821462,0.1180559205910731,EW,6.846416072429741,15.571447123564033,[25]
TIC 286566392,45.7577774347609,64.6515120218075,1.0,1.4440722413912626,0.7220361206956313,EA,1.635900373522918,6.151639596591835,"[18, 19]"
TIC 272841995,297.119780709937,47.623981631072,1.0,0.4449693782921047,0.2224846891460523,EW,2.627267058698173,42.57744530252338,"[14, 15, 41]"
TIC 298661555,272.44850689442,49.0486089155315,1.0,0.2278750753280009,0.1139375376640004,EW,3.9144977971118218,22.91199243046071,"[25, 26]"
TIC 438102256,95.8634907853778,14.5471382171401,1.0,4.445509054381928,2.222754527190964,EA,0.7553243282645912,8.994974533935348,"[43, 44, 45]"
TIC 356001283,240.473204615621,24.8715381594423,1.0,0.2687346936452081,0.134367346822604,EW,4.542991062982152,40.50589876592928,"[24, 25]"
TIC 140493525,21.2096483658267,-32.689926704431,1.0,0.3091026541363095,0.1545513270681547,EW,9.02903980532637,80.13494825483916,[3]
TIC 176958076,101.217394008109,-66.6157934034104,1.0,0.4028495961175348,0.2014247980587674,EW,8.096211056370414,65.39673296641584,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13]"
TIC 236333974,242.196478109641,25.1956572954817,1.0,0.3501828394767308,0.1750914197383654,EW,7.238487599460812,41.51087631741003,"[24, 25]"
TIC 76094083,86.2079229299686,27.506773916998,1.0,0.3891485118005173,0.1945742559002586,EW,21.762305195178623,39.049888929676285,"[43, 45]"
TIC 53603189,103.133427570071,-25.5584261342133,1.0,0.4185883841344313,0.2092941920672156,EW,21.66399624782727,148.3473602426227,"[6, 7, 33]"
TIC 406732815,188.251184150571,26.7162117777204,1.0,0.2373586782977709,0.1186793391488854,EW,5.386485657591796,50.07342948992027,"[22, 49]"
TIC 365034219,311.293273262592,48.0867236629643,1.0,0.3778387181909005,0.1889193590954502,EW,4.71114554691391,41.36741110035593,"[15, 16, 41]"
TIC 121134517,58.0008580247628,-21.9300969400947,1.0,0.3352268075857282,0.1676134037928641,EW,21.86452603098088,68.93935757929262,[4]
TIC 120956236,53.9279049600579,-20.3519323616225,1.0,0.3271196796593014,0.1635598398296507,EW,11.53871860994725,88.6936990600608,[4]
TIC 200670652,3.30284679133716,-52.9778591409882,1.0,0.3001093007078603,0.1500546503539301,EW,4.327732877288308,28.775943241699785,"[28, 29]"
TIC 1859153737,294.690845036351,26.7977372988245,1.0,2.974108126050882,2.974108126050882,ROT,2.5695270217083928,2.4514616338975803,"[40, 41]"
TIC 111267340,30.544368,-41.465327,1.0,1.2672441270397887,0.6336220635198944,EA,1.871207002548881,24.74198214452758,[3]
TIC 97328396,31.6595211692362,14.2577042613383,1.0,0.4851764243743846,0.2425882121871923,EW,42.23600870627293,76.74479344640882,"[42, 43]"
TIC 212377300,26.8555529957658,-17.066512393615,1.0,0.2828111630147148,0.1414055815073574,EW,3.4115933995618524,41.73030318076788,"[3, 30]"
TIC 198408416,258.913296150883,58.8644982238934,1.0,0.3645554211499034,0.1822777105749517,EW,9.452143356006484,67.21876206434742,"[14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 49, 50]"
TIC 332918217,84.873237,-8.14874,1.0,0.44424335271625,0.222121676358125,EW,27.08054919319276,80.9435084301657,[6]
TIC 260162199,92.804121,-55.953235,1.0,0.2681586058736807,0.1340793029368403,EW,4.059665775634439,25.251326773006856,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]"
TIC 314459000,319.121305930235,55.3861732117946,1.0,0.8564966443098454,0.4282483221549227,EW,14.093354928306022,50.89390221297922,"[15, 16, 17]"
TIC 417118871,198.962010361227,43.8856661532255,1.0,0.2820867646796038,0.1410433823398019,EW,3.289560770620869,29.826378470452926,"[16, 22, 23, 49]"
TIC 207496306,246.933974000692,56.7664494715086,1.0,0.3291984041020998,0.1645992020510499,EW,24.290380846532507,45.76111771022211,"[15, 16, 19, 22, 23, 24, 25, 49, 50]"
TIC 18433724,265.972526676784,31.5300940667014,1.0,0.407834526478427,0.2039172632392135,EW,12.554435536650267,23.20758654113793,"[25, 26]"
TIC 237130278,277.805729545397,52.7854124876632,1.0,0.4132415542549474,0.2066207771274737,EW,10.413097265613574,51.97301613004131,"[14, 15, 22, 25, 26, 40, 41]"
TIC 1713419350,286.330870593953,30.2568197414696,1.0,0.1296911516373617,0.0648455758186808,EA,1.732727289676054,2.7513353772686893,[40]
TIC 140627676,70.6926737912122,72.9783000547868,1.0,0.49820654226889,0.249103271134445,EW,11.0670511697802,72.1988631757758,"[19, 25, 26]"
TIC 263272042,95.3288319296445,8.18199176553007,1.0,1.4574093843623948,0.7287046921811974,EA,0.7897401586033113,9.344834964828436,[33]
TIC 158218818,286.499763822207,43.1304927960881,1.0,0.4241778502782364,0.2120889251391182,EW,6.670083419192995,39.64297936685156,"[14, 26, 40, 41]"
TIC 268686130,17.7233516473224,-18.96064946956,1.0,0.4672120135073827,0.2336060067536913,EW,17.4123722197829,31.78366536977039,[3]
TIC 197933923,59.3915714678105,-54.3573823940137,1.0,0.4905688895731685,0.2452844447865842,EW,10.506628435602051,49.17882881717232,"[3, 4, 29, 30, 31]"
